IDDESA,NAMA_KAB,NAMA_KEC,NAMA_DESA,R105,Latitude,R307B_LAT2,Longitude,total_kk,total_penduduk,sktm,sktm_per_100kk,skor_kesejahteraan,sektor_dominan,grup_sektor,sektor_industri,sektor_jasa,sektor_lainnya,sektor_perdagangan,sektor_pertanian,subsektor_pertanian,is_pertanian,skor_diversifikasi,ada_pades,jumlah_bumdes,ada_bumdes,skor_bumdes,jumlah_kud,jumlah_kospin,total_koperasi,ada_koperasi,skor_koperasi,skor_kelembagaan,ada_produk_unggulan,orientasi_ekspor,industri_makanan,industri_kerajinan,total_industri,ada_industri,skor_industri,skor_produktivitas,akses_kur,skor_akses_modal,skor_infrastruktur_ekonomi,skor_ekonomi_total,kategori_ekonomi,cluster,label
3525080016,GRESIK,DUDUKSAMPEYAN,GLANGGANG,2,-7.1341887,2,112.4923581,305,1220,15,4.918032786885246,71.09399835974338,1,pertanian,False,False,False,False,True,5,100,0,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,100,0.0,8,0,8,100,24.242424242424242,42.27272727272727,100,100,0,49.175014741450994,Berkembang,0,Desa Subsisten Pertanian
3525080017,GRESIK,DUDUKSAMPEYAN,PANDANAN,2,-7.1332427,2,112.4841593,570,2280,28,4.912280701754386,71.12780654879631,1,pertanian,False,False,False,False,True,1,100,0,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,0,0.0,0,0,0,0,0.0,0.0,100,100,0,38.615284970532414,Berkembang,0,Desa Subsisten Pertanian
3525080018,GRESIK,DUDUKSAMPEYAN,BENDUNGAN,1,-7.118324,2,112.4975495,213,852,8,3.755868544600939,77.924681063466,6,industri,True,False,False,False,False,0,0,75,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,0,0.0,0,0,0,0,0.0,0.0,100,100,0,51.56450359919983,Transisi,5,Desa Maju
3525080019,GRESIK,DUDUKSAMPEYAN,WADAK LOR,2,-7.1169497,2,112.5190917,269,1076,32,11.895910780669144,30.081145970531693,1,pertanian,False,False,False,False,True,5,100,0,100,1,100,33.33333333333333,0,1,1,100,25.0,50.83333333333333,0,0.0,0,0,0,0,0.0,0.0,0,0,0,20.228619825966256,Subsisten,4,Desa Marginal
3525080020,GRESIK,DUDUKSAMPEYAN,WADAK KIDUL,2,-7.1253883,2,112.515125,681,2724,20,2.936857562408223,82.738462065045,1,pertanian,False,False,False,False,True,5,100,0,100,1,100,33.33333333333333,0,2,2,100,50.0,58.33333333333333,0,0.0,1,0,1,100,3.0303030303030303,0.9090909090909091,100,100,0,45.49522157686731,Berkembang,0,Desa Subsisten Pertanian
3525080021,GRESIK,DUDUKSAMPEYAN,KAWISTOWINDU,2,-7.1294117,2,112.5383839,285,1140,5,1.7543859649122806,89.68850233885583,3,industri,True,False,False,False,False,0,0,75,100,1,100,33.33333333333333,0,1,1,100,25.0,50.83333333333333,100,0.0,10,0,10,100,30.303030303030305,44.09090909090909,100,100,0,67.40318619077456,Produktif,5,Desa Maju
3525080022,GRESIK,DUDUKSAMPEYAN,KEMUDI,2,-7.1215188,2,112.5446885,375,1500,40,10.666666666666668,37.306094220243416,1,pertanian,False,False,False,False,True,5,100,0,100,1,100,33.33333333333333,0,1,1,100,25.0,50.83333333333333,100,0.0,2,0,2,100,6.0606060606060606,36.81818181818182,100,100,0,41.23940234293964,Berkembang,0,Desa Subsisten Pertanian
3525080023,GRESIK,DUDUKSAMPEYAN,KRAMAT,2,-7.1108817,2,112.53097,270,1080,20,7.4074074074074066,56.4625654307246,1,pertanian,False,False,False,False,True,5,100,0,100,1,100,33.33333333333333,0,1,1,100,25.0,50.83333333333333,100,0.0,3,0,3,100,9.090909090909092,37.72727272727273,100,100,0,46.255792872832664,Berkembang,0,Desa Subsisten Pertanian
3525090001,GRESIK,KEBOMAS,KEDANYANG,1,-7.1833731,2,112.6087135,2803,11212,143,5.101676774884053,70.01462096468563,3,industri,True,False,False,False,False,0,0,75,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,0,0.0,28,0,28,100,84.84848484848484,25.454545454545453,100,100,0,55.950624938141104,Transisi,5,Desa Maju
3525090002,GRESIK,KEBOMAS,PRAMBANGAN,1,-7.1905198,2,112.6204644,795,3180,30,3.7735849056603774,77.82055220055781,3,industri,True,False,False,False,False,0,0,75,100,1,100,33.33333333333333,0,1,1,100,25.0,50.83333333333333,100,0.0,10,0,10,100,30.303030303030305,44.09090909090909,100,100,0,64.43619865620005,Transisi,5,Desa Maju
3525090003,GRESIK,KEBOMAS,GULOMANTUNG,1,-7.1869886,2,112.6307453,1014,4056,30,2.9585798816568047,82.61078796789296,3,industri,True,False,False,False,False,0,0,75,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,100,100,0,41.902696991973244,Berkembang,5,Desa Maju
3525090004,GRESIK,KEBOMAS,SUKOREJO,1,-7.1923558,2,112.635352,532,2128,30,5.639097744360902,66.85590037489374,3,industri,True,False,False,False,False,0,0,75,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,0,0.0,49,0,49,100,100.0,30.0,100,100,0,56.29730842705676,Transisi,5,Desa Maju
3525090005,GRESIK,KEBOMAS,SEGOROMADU,1,-7.1882843,2,112.6454929,411,1644,23,5.59610705596107,67.10858045313866,3,industri,True,False,False,False,False,0,0,75,100,4,100,100.0,0,0,0,0,0.0,70.0,0,0.0,9,0,9,100,27.27272727272727,8.18181818181818,100,100,0,57.57259965873921,Transisi,5,Desa Maju
3525090006,GRESIK,KEBOMAS,TENGGULUNAN,1,-7.1893883,2,112.6561946,157,628,11,7.006369426751593,58.81968768447518,3,industri,True,False,False,False,False,0,0,75,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,10,0,10,100,30.303030303030305,9.090909090909092,100,100,0,38.22764919384607,Berkembang,5,Desa Maju
3525090007,GRESIK,KEBOMAS,KARANGKERING,1,-7.1885155,2,112.6617377,406,1624,22,5.41871921182266,68.15118702690937,3,industri,True,False,False,False,False,0,0,75,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,0,0.0,10,0,10,100,30.303030303030305,9.090909090909092,100,100,0,51.39385736278795,Transisi,5,Desa Maju
3525090008,GRESIK,KEBOMAS,INDRO,1,-7.1784647,2,112.6623919,1905,7620,30,1.574803149606299,90.74400997346113,3,industri,True,False,False,False,False,0,0,75,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,11,0,11,100,33.33333333333333,9.999999999999998,100,100,0,46.43600249336528,Berkembang,5,Desa Maju
3525090009,GRESIK,KEBOMAS,SINGOSARI,1,-7.1711192,2,112.6563538,3178,12712,52,1.6362492133417241,90.38285743623936,3,industri,True,False,False,False,False,0,0,75,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,25,0,25,100,75.75757575757575,22.727272727272723,0,0,0,39.52753254087802,Berkembang,4,Desa Marginal
3525090010,GRESIK,KEBOMAS,SIDOMORO,1,-7.16787,2,112.6499518,2238,8952,21,0.938337801608579,94.48486921340948,3,industri,True,False,False,False,False,0,0,75,0,0,0,0.0,1,1,2,100,50.0,15.0,0,0.0,0,0,0,0,0.0,0.0,100,100,0,48.62121730335237,Berkembang,5,Desa Maju
3525090011,GRESIK,KEBOMAS,GENDING,1,-7.1811103,2,112.6460022,1410,5640,30,2.127659574468085,87.49456666627196,3,industri,True,False,False,False,False,0,0,75,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,12,0,12,100,36.36363636363637,10.90909090909091,100,100,0,45.85091439384072,Berkembang,5,Desa Maju
3525090012,GRESIK,KEBOMAS,NGARGOSARI,1,-7.1837112,2,112.6367752,798,3192,30,3.7593984962406015,77.90393358326249,3,industri,True,False,False,False,False,0,0,75,0,0,0,0.0,0,0,0,0,0.0,0.0,100,0.0,30,4,34,100,100.0,65.0,0,0,0,46.97598339581562,Berkembang,4,Desa Marginal
3525090013,GRESIK,KEBOMAS,KAWISANYAR,1,-7.1681508,2,112.6373448,749,2996,200,26.702269692923895,0.0,3,industri,True,False,False,False,False,0,0,75,0,0,0,0.0,0,0,0,0,0.0,0.0,100,0.0,20,0,20,100,60.60606060606061,53.18181818181819,100,100,0,34.54545454545455,Subsisten,5,Desa Maju
3525090014,GRESIK,KEBOMAS,SIDOMUKTI,1,-7.1743592,2,112.634214,1320,5280,120,9.090909090909092,46.56769393770745,3,industri,True,False,False,False,False,0,0,75,0,0,0,0.0,0,0,0,0,0.0,0.0,100,0.0,15,3,18,100,54.54545454545454,51.36363636363636,100,100,0,45.73283257533595,Berkembang,5,Desa Maju
3525090015,GRESIK,KEBOMAS,GIRI,1,-7.1700685,2,112.6312576,1198,4792,113,9.432387312186979,44.56063736608545,7,perdagangan,False,False,False,True,False,0,0,60,0,2,100,66.66666666666666,0,0,0,0,0.0,26.666666666666664,0,0.0,115,133,248,100,100.0,30.0,0,0,0,34.306826008188025,Subsisten,1,Desa Berkembang
3525090016,GRESIK,KEBOMAS,KLANGONAN,1,-7.1698357,2,112.6274288,967,3868,76,7.859358841778697,53.80619662039653,3,industri,True,False,False,False,False,0,0,75,0,2,100,66.66666666666666,1,0,1,100,25.0,34.166666666666664,100,0.0,100,6,106,100,100.0,65.0,0,0,0,49.493215821765794,Berkembang,4,Desa Marginal
3525090017,GRESIK,KEBOMAS,SEKARKURUNG,1,-7.1730592,2,112.6194226,1134,4536,56,4.938271604938271,70.97504362048306,3,industri,True,False,False,False,False,0,0,75,100,4,100,100.0,0,1,1,100,25.0,77.5,100,0.0,19,0,19,100,57.57575757575758,52.27272727272727,100,100,0,71.4369427233026,Produktif,5,Desa Maju
3525090018,GRESIK,KEBOMAS,KEMBANGAN,1,-7.1691701,2,112.6155847,3268,13072,85,2.600979192166463,84.7126052116758,3,industri,True,False,False,False,False,0,0,75,100,1,100,33.33333333333333,0,1,1,100,25.0,50.83333333333333,0,0.0,25,0,25,100,75.75757575757575,22.727272727272723,100,100,0,60.81830281807046,Transisi,5,Desa Maju
3525090019,GRESIK,KEBOMAS,DAHANREJO,1,-7.1630722,2,112.5898811,1817,7268,5,0.27517886626307103,98.38262144555526,3,industri,True,False,False,False,False,0,0,75,0,1,100,33.33333333333333,0,1,1,100,25.0,20.833333333333332,0,0.0,14,0,14,100,42.42424242424242,12.727272727272727,0,0,0,44.23580687654033,Berkembang,4,Desa Marginal
3525090020,GRESIK,KEBOMAS,RANDUAGUNG,1,-7.1611434,2,112.6237288,5177,20708,303,5.852810508016225,65.59979213721826,3,industri,True,False,False,False,False,0,0,75,100,3,100,100.0,0,2,2,100,50.0,85.0,100,0.0,53,0,53,100,100.0,65.0,100,100,0,75.14994803430457,Produktif,5,Desa Maju
3525090021,GRESIK,KEBOMAS,KEBOMAS,1,-7.1647736,2,112.6390384,1351,5404,30,2.220577350111029,86.94843745332602,3,industri,True,False,False,False,False,0,0,75,0,0,0,0.0,4,2,6,100,100.0,30.0,100,0.0,18,0,18,100,54.54545454545454,51.36363636363636,100,100,0,63.32801845424059,Transisi,5,Desa Maju
3525100001,GRESIK,GRESIK,NGIPIK,1,-7.1602507,2,112.6446755,551,2204,15,2.722323049001815,83.99940018098317,3,industri,True,False,False,False,False,0,0,75,0,0,0,0.0,0,1,1,100,25.0,7.5,100,0.0,2,0,2,100,6.0606060606060606,36.81818181818182,100,100,0,53.32939549979125,Transisi,5,Desa Maju
3525100002,GRESIK,GRESIK,TLOGOPATUT,1,-7.1631408,2,112.6432021,953,3812,36,3.777544596012592,77.79727890800855,3,industri,True,False,False,False,False,0,0,75,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,8,0,8,100,24.242424242424242,7.2727272727272725,0,0,0,32.517501545183954,Subsisten,4,Desa Marginal
3525100003,GRESIK,GRESIK,SIDOKUMPUL,1,-7.1618923,2,112.6537005,3763,15052,180,4.783417486048366,71.88520701479159,3,industri,True,False,False,False,False,0,0,75,0,0,0,0.0,0,2,2,100,50.0,15.0,0,0.0,10,0,10,100,30.303030303030305,9.090909090909092,0,0,0,35.244029026425174,Berkembang,4,Desa Marginal
3525100004,GRESIK,GRESIK,KRAMATINGGIL,1,-7.1726984,2,112.6579867,815,3260,47,5.766871165644172,66.104905234104,3,industri,True,False,False,False,False,0,0,75,100,0,0,0.0,0,0,0,0,0.0,30.0,0,0.0,10,0,10,100,30.303030303030305,9.090909090909092,100,100,0,47.54895358125327,Berkembang,5,Desa Maju
3525100005,GRESIK,GRESIK,SIDORUKUN,1,-7.1735774,2,112.6654115,1628,6512,50,3.0712530712530715,81.94854524922549,3,industri,True,False,False,False,False,0,0,75,100,3,100,100.0,0,3,3,100,75.0,92.5,100,50.0,12,0,12,100,36.36363636363637,63.40909090909091,0,0,0,70.7144090395791,Produktif,3,Desa Produktif
3525100006,GRESIK,GRESIK,PULOPANCIKAN,1,-7.1607316,2,112.6588355,1769,7076,139,7.857546636517807,53.81684795407276,19,lainnya,False,False,True,False,False,0,0,25,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,0,0.0,20,0,20,100,60.60606060606061,18.181818181818183,100,100,0,42.582999867306064,Berkembang,2,Desa Transisi (Non-Pertanian)
3525100007,GRESIK,GRESIK,GAPUROSUKOLILO,1,-7.1609167,2,112.6558433,788,3152,60,7.614213197969544,55.24705329807985,3,industri,True,False,False,False,False,0,0,75,100,1,100,33.33333333333333,0,1,1,100,25.0,50.83333333333333,0,0.0,4,0,4,100,12.121212121212121,3.6363636363636362,0,0,0,38.6791875669442,Berkembang,4,Desa Marginal
3525100008,GRESIK,GRESIK,TLOGOBENDUNG,1,-7.15866,2,112.6546918,732,2928,48,6.557377049180328,61.458664479657834,3,industri,True,False,False,False,False,0,0,75,100,0,0,0.0,0,1,1,100,25.0,37.5,100,0.0,15,0,15,100,45.45454545454545,48.63636363636363,0,0,0,48.14875702900537,Berkembang,4,Desa Marginal
3525100009,GRESIK,GRESIK,PEKAUMAN,1,-7.1570695,2,112.6529641,458,1832,36,7.860262008733625,53.800888208148805,3,industri,True,False,False,False,False,0,0,75,0,0,0,0.0,0,0,0,0,0.0,0.0,100,0.0,5,0,5,100,15.151515151515152,39.54545454545455,0,0,0,34.58658568840084,Subsisten,4,Desa Marginal
3525100010,GRESIK,GRESIK,SUKORAME,1,-7.1590813,2,112.6480153,1750,7000,63,3.5999999999999996,78.84080679933216,3,industri,True,False,False,False,False,0,0,75,0,0,0,0.0,0,1,1,100,25.0,7.5,0,0.0,12,0,12,100,36.36363636363637,10.90909090909091,0,0,0,35.56247442710576,Berkembang,4,Desa Marginal
3525100011,GRESIK,GRESIK,KARANGTURI,1,-7.1565957,2,112.6484933,1504,6016,81,5.38563829787234,68.3456218740009,3,industri,True,False,False,False,False,0,0,75,0,0,0,0.0,0,1,1,100,25.0,7.5,0,0.0,0,0,0,0,0.0,0.0,0,0,0,30.211405468500224,Subsisten,4,Desa Marginal
3525100012,GRESIK,GRESIK,TRATE,1,-7.1564029,2,112.6523804,1007,4028,36,3.574975173783516,78.98789155842319,3,industri,True,False,False,False,False,0,0,75,0,0,0,0.0,0,1,1,100,25.0,7.5,0,0.0,0,0,0,0,0.0,0.0,0,0,0,32.8719728896058,Subsisten,4,Desa Marginal
3525100013,GRESIK,GRESIK,KARANGPOH,1,-7.1531134,2,112.6521871,967,3868,58,5.997931747673216,64.74683426293419,7,perdagangan,False,False,False,True,False,0,0,60,0,0,0,0.0,0,1,1,100,25.0,7.5,0,0.0,17,0,17,100,51.515151515151516,15.454545454545453,100,100,0,40.92534492936991,Berkembang,1,Desa Berkembang
3525100014,GRESIK,GRESIK,BEDILAN,1,-7.1553096,2,112.654932,950,3800,42,4.421052631578947,74.01502589391669,9,perdagangan,False,False,False,True,False,0,0,60,0,0,0,0.0,0,1,1,100,25.0,7.5,0,0.0,15,5,20,100,60.60606060606061,18.181818181818183,100,100,0,43.92421101893372,Berkembang,1,Desa Berkembang
3525100015,GRESIK,GRESIK,KEBUNGSON,1,-7.1529606,2,112.6580975,730,2920,67,9.178082191780822,46.055329359027944,3,industri,True,False,False,False,False,0,0,75,0,0,0,0.0,0,1,1,100,25.0,7.5,0,0.0,10,0,10,100,30.303030303030305,9.090909090909092,100,100,0,36.91155961248426,Berkembang,5,Desa Maju
3525100016,GRESIK,GRESIK,PEKELINGAN,1,-7.151478,2,112.6560943,684,2736,15,2.1929824561403506,87.11062792356978,3,industri,True,False,False,False,False,0,0,75,0,0,0,0.0,0,1,1,100,25.0,7.5,100,50.0,10,1,11,100,33.33333333333333,62.5,100,100,0,60.527656980892445,Transisi,3,Desa Produktif
3525100017,GRESIK,GRESIK,KEMUTERAN,1,-7.1517691,2,112.6541199,541,2164,40,7.393715341959335,56.5430412802057,3,industri,True,False,False,False,False,0,0,75,0,0,0,0.0,0,1,1,100,25.0,7.5,100,50.0,6,0,6,100,18.181818181818183,57.95454545454545,100,100,0,51.74939668368779,Transisi,3,Desa Produktif
3525100018,GRESIK,GRESIK,SUKODONO,1,-7.1512579,2,112.6525062,407,1628,45,11.056511056511056,35.01476289721178,7,perdagangan,False,False,False,True,False,0,0,60,0,0,0,0.0,0,0,0,0,0.0,0.0,100,50.0,30,0,30,100,90.9090909090909,79.77272727272727,100,100,0,47.69687254248476,Berkembang,3,Desa Produktif
3525100019,GRESIK,GRESIK,KROMAN,1,-7.1479227,2,112.6558052,1388,5552,250,18.011527377521613,0.0,3,industri,True,False,False,False,False,0,0,75,0,0,0,0.0,0,1,1,100,25.0,7.5,100,50.0,25,10,35,100,100.0,82.5,100,100,0,43.75,Berkembang,3,Desa Produktif
3525100020,GRESIK,GRESIK,LUMPUR,1,-7.1493523,2,112.6536471,2125,8500,195,9.176470588235293,46.06480164535648,3,industri,True,False,False,False,False,0,0,75,0,0,0,0.0,0,4,4,100,100.0,30.0,100,0.0,40,0,40,100,100.0,65.0,100,100,0,56.51620041133912,Transisi,5,Desa Maju
3525100021,GRESIK,GRESIK,TLOGOPOJOK,1,-7.151171,2,112.6450576,2185,8740,150,6.864988558352403,59.65066132595758,3,industri,True,False,False,False,False,0,0,75,0,0,0,0.0,0,1,1,100,25.0,7.5,0,0.0,20,0,20,100,60.60606060606061,18.181818181818183,100,100,0,42.58311987694394,Berkembang,5,Desa Maju
3525110001,GRESIK,MANYAR,TEBALO,1,-7.1490822,2,112.5851732,1057,4228,15,1.4191106906338695,91.65910075659578,3,industri,True,False,False,False,False,0,0,75,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,100,0.0,0,0,0,0,0.0,35.0,100,100,0,63.74810852248227,Transisi,5,Desa Maju
3525110002,GRESIK,MANYAR,SUCI,1,-7.1497552,2,112.601583,4864,19456,150,3.083881578947368,81.87432051752,3,industri,True,False,False,False,False,0,0,75,100,2,100,66.66666666666666,0,0,0,0,0.0,56.666666666666664,0,0.0,0,0,0,0,0.0,0.0,0,0,0,45.885246796046665,Berkembang,4,Desa Marginal
3525110003,GRESIK,MANYAR,YOSOWILANGUN,1,-7.1474671,2,112.6161302,3871,15484,80,2.066649444587962,87.853156978864,3,industri,True,False,False,False,False,0,0,75,100,5,100,100.0,0,0,0,0,0.0,70.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,50.713289244716,Transisi,4,Desa Marginal
3525110004,GRESIK,MANYAR,ROOMO,1,-7.141748,2,112.6269045,1945,7780,157,8.0719794344473,52.55650767630889,3,industri,True,False,False,False,False,0,0,75,100,0,0,0.0,0,2,2,100,50.0,45.0,0,0.0,3,0,3,100,9.090909090909092,2.7272727272727275,0,0,0,36.3209451008954,Berkembang,4,Desa Marginal
3525110005,GRESIK,MANYAR,SUKOMULYO,1,-7.1345323,2,112.6161409,3266,13064,100,3.061849357011635,82.00381608434728,3,industri,True,False,False,False,False,0,0,75,100,1,100,33.33333333333333,0,3,3,100,75.0,65.83333333333333,100,0.0,0,0,0,0,0.0,35.0,100,100,0,66.95928735442016,Produktif,5,Desa Maju
3525110006,GRESIK,MANYAR,PONGANGAN,1,-7.1418885,2,112.6059815,3106,12424,180,5.795235028976175,65.93819510517089,3,industri,True,False,False,False,False,0,0,75,100,5,100,100.0,0,2,2,100,50.0,85.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,48.984548776292726,Berkembang,4,Desa Marginal
3525110007,GRESIK,MANYAR,PEGANDEN,1,-7.1261599,2,112.5975501,2115,8460,117,5.531914893617021,67.4858733323071,3,industri,True,False,False,False,False,0,0,75,100,4,100,100.0,0,1,1,100,25.0,77.5,100,0.0,10,0,10,100,30.303030303030305,44.09090909090909,100,100,0,68.51919560580404,Produktif,5,Desa Maju
3525110008,GRESIK,MANYAR,BANJARSARI,1,-7.1303189,2,112.5910893,1310,5240,18,1.3740458015267176,91.9239720608138,3,industri,True,False,False,False,False,0,0,75,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,100,0.0,2,0,2,100,6.0606060606060606,36.81818181818182,0,0,0,54.268871803082234,Transisi,4,Desa Marginal
3525110009,GRESIK,MANYAR,LERAN,1,-7.1230334,2,112.5916288,1596,6384,55,3.4461152882205512,79.74527245132394,3,industri,True,False,False,False,False,0,0,75,100,5,100,100.0,0,0,0,0,0.0,70.0,100,0.0,5,0,5,100,15.151515151515152,39.54545454545455,100,100,0,68.57268174919463,Produktif,5,Desa Maju
3525110010,GRESIK,MANYAR,MANYAREJO,1,-7.1211292,2,112.6033959,1414,5656,70,4.9504950495049505,70.90319966904862,3,industri,True,False,False,False,False,0,0,75,100,7,100,100.0,1,0,1,100,25.0,77.5,100,0.0,1,0,1,100,3.0303030303030303,35.90909090909091,100,100,0,67.32807264453487,Produktif,5,Desa Maju
3525110011,GRESIK,MANYAR,MANYARSIDOMUKTI,1,-7.1188739,2,112.6038164,749,2996,45,6.008010680907877,64.68759479194284,3,industri,True,False,False,False,False,0,0,75,100,4,100,100.0,0,1,1,100,25.0,77.5,100,0.0,7,0,7,100,21.21212121212121,41.36363636363636,100,100,0,67.1378077888948,Produktif,5,Desa Maju
3525110012,GRESIK,MANYAR,MANYARSIDORUKUN,1,-7.1163865,2,112.6041176,1229,4916,63,5.126118795768917,69.87096167520852,3,industri,True,False,False,False,False,0,0,75,100,4,100,100.0,0,1,1,100,25.0,77.5,100,0.0,8,0,8,100,24.242424242424242,42.27272727272727,100,100,0,68.66092223698395,Produktif,5,Desa Maju
3525110013,GRESIK,MANYAR,BANYUWANGI,1,-7.0924428,2,112.5857404,724,2896,76,10.497237569060774,38.30192283414839,3,industri,True,False,False,False,False,0,0,75,100,1,100,33.33333333333333,0,2,2,100,50.0,58.33333333333333,100,0.0,3,0,3,100,9.090909090909092,37.72727272727273,100,100,0,54.84063222368861,Transisi,5,Desa Maju
3525110014,GRESIK,MANYAR,KARANGREJO,1,-7.0688057,2,112.5848296,1613,6452,115,7.12957222566646,58.09555662194664,3,industri,True,False,False,False,False,0,0,75,100,3,100,100.0,0,0,0,0,0.0,70.0,0,0.0,3,0,3,100,9.090909090909092,2.7272727272727275,100,100,0,53.95570733730484,Transisi,5,Desa Maju
3525110015,GRESIK,MANYAR,SEMBAYAT,1,-7.068534,2,112.5749621,1927,7708,57,2.9579657498702647,82.61439756042687,3,industri,True,False,False,False,False,0,0,75,100,1,100,33.33333333333333,0,1,1,100,25.0,50.83333333333333,0,0.0,22,0,22,100,66.66666666666666,19.999999999999996,100,100,0,59.61193272344005,Transisi,5,Desa Maju
3525110016,GRESIK,MANYAR,BETOYOGUCI,1,-7.0926287,2,112.5653876,630,2520,44,6.984126984126984,58.95041883468319,3,industri,True,False,False,False,False,0,0,75,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,100,0.0,4,0,4,100,12.121212121212121,38.63636363636363,100,100,0,56.480028951095036,Transisi,5,Desa Maju
3525110017,GRESIK,MANYAR,BETOYOKAUMAN,1,-7.0961902,2,112.5589562,806,3224,85,10.54590570719603,38.01587324039265,1,pertanian,False,False,False,False,True,5,100,0,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,100,0.0,2,0,2,100,6.0606060606060606,36.81818181818182,100,100,0,39.54184709797695,Berkembang,0,Desa Subsisten Pertanian
3525110018,GRESIK,MANYAR,SUMBEREJO,1,-7.0884403,2,112.5526328,219,876,36,16.43835616438356,3.3826794490052947,1,pertanian,False,False,False,False,True,5,100,0,100,5,100,100.0,0,0,0,0,0.0,70.0,100,0.0,0,0,0,0,0.0,35.0,100,100,0,37.09566986225133,Berkembang,0,Desa Subsisten Pertanian
3525110019,GRESIK,MANYAR,TANGGULREJO,1,-7.084212,2,112.5409259,759,3036,182,23.978919631093547,0.0,1,pertanian,False,False,False,False,True,5,100,0,100,2,100,66.66666666666666,0,0,0,0,0.0,56.666666666666664,100,0.0,2,0,2,100,6.0606060606060606,36.81818181818182,100,100,0,33.371212121212125,Subsisten,0,Desa Subsisten Pertanian
3525110020,GRESIK,MANYAR,GUMENO,1,-7.0714845,2,112.5576828,1189,4756,80,6.72834314550042,60.45380207332428,3,industri,True,False,False,False,False,0,0,75,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,0,0.0,17,0,17,100,51.515151515151516,15.454545454545453,100,100,0,51.060420215300766,Transisi,5,Desa Maju
3525110021,GRESIK,MANYAR,NGAMPEL,1,-7.0595204,2,112.5614074,411,1644,20,4.866180048661801,71.39876561142492,6,industri,True,False,False,False,False,0,0,75,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,100,0.0,0,0,0,0,0.0,35.0,100,100,0,58.683024736189566,Transisi,5,Desa Maju
3525110022,GRESIK,MANYAR,PEJANGGANAN,1,-7.0612089,2,112.5559407,373,1492,23,6.166219839142091,63.75771197383375,3,industri,True,False,False,False,False,0,0,75,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,0,0.0,0,0,0,0,0.0,0.0,100,100,0,48.022761326791766,Berkembang,5,Desa Maju
3525110023,GRESIK,MANYAR,MOROBAKUNG,1,-7.0561302,2,112.5503239,480,1920,25,5.208333333333334,69.38774131847823,3,industri,True,False,False,False,False,0,0,75,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,0,0.0,0,0,0,0,0.0,0.0,100,100,0,49.43026866295289,Berkembang,5,Desa Maju
3525120001,GRESIK,BUNGAH,SIDOMUKTI,1,-7.0297179,2,112.5004285,712,2848,109,15.308988764044946,10.020596954088816,1,pertanian,False,False,False,False,True,1,100,0,100,1,100,33.33333333333333,1,0,1,100,25.0,50.83333333333333,0,0.0,0,0,0,0,0.0,0.0,0,0,0,15.213482571855536,Subsisten,4,Desa Marginal
3525120002,GRESIK,BUNGAH,MOJOPUROGEDE,1,-7.0320809,2,112.5234328,1390,5560,126,9.06474820143885,46.721455969541395,1,pertanian,False,False,False,False,True,1,100,0,100,4,100,100.0,0,3,3,100,75.0,92.5,0,0.0,8,0,8,100,24.242424242424242,7.2727272727272725,0,0,0,36.62354581056717,Berkembang,4,Desa Marginal
3525120003,GRESIK,BUNGAH,MOJOPURO WETAN,1,-7.0347365,2,112.5278845,928,3712,39,4.202586206896552,75.29907402939278,3,industri,True,False,False,False,False,0,0,75,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,0,0.0,0,0,0,0,0.0,0.0,0,0,0,40.908101840681525,Berkembang,4,Desa Marginal
3525120004,GRESIK,BUNGAH,MELIRANG,1,-7.0389825,2,112.535102,1937,7748,285,14.713474445018068,13.52076432354822,3,industri,True,False,False,False,False,0,0,75,100,5,100,100.0,1,0,1,100,25.0,77.5,100,0.0,0,0,0,0,0.0,35.0,0,0,0,42.75519108088706,Berkembang,4,Desa Marginal
