akses_listrik,ras_listrik_pln,sanitasi_layak,air_aman,jalan_baik,aksesibilitas_jalan,kesejahteraan_ekonomi,pades,bumdes,produk_unggulan,jml_koperasi,sektor_jasa,sektor_lainnya,sektor_perdagangan,sektor_pertanian,puskesmas,posyandu,bidan,gizi_buruk,pendidikan_dasar,pendidikan_menengah,tbm,pemilahan_sampah,no_banjir,peringatan_dini,internet_desa,rkp_desa
100.0,100.0,1,1,1,4,92.01277955271566,1,0,0,0,False,False,False,True,0,5,1,2,2,0,0,2,1,0,4,1
100.0,100.0,1,1,1,4,100.0,1,1,1,0,False,False,False,True,0,4,1,0,2,0,0,2,1,0,4,1
100.0,100.0,1,1,1,4,99.56140350877193,1,0,1,0,False,False,False,True,0,3,1,0,1,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,98.63013698630137,1,1,0,0,False,False,False,True,0,3,1,13,1,0,0,4,1,0,4,1
100.0,100.0,1,1,1,4,98.83177570093459,1,1,0,0,False,False,False,True,0,4,2,0,4,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,98.64406779661017,1,1,0,0,False,False,False,True,0,3,1,0,1,0,0,1,1,1,4,1
100.0,100.0,1,1,1,4,93.28214971209214,1,1,0,0,False,False,False,True,0,3,1,0,2,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,96.89119170984456,1,1,0,0,False,False,False,True,0,5,1,0,2,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,96.45569620253164,1,1,0,0,False,False,False,True,0,2,1,0,1,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,95.70815450643777,1,1,1,1,False,False,False,True,0,3,1,0,2,0,0,2,1,0,4,1
100.0,100.0,1,1,1,4,97.01492537313433,1,1,1,4,False,False,False,True,0,3,1,23,1,0,0,1,1,1,4,1
100.0,100.0,1,1,1,4,97.99072642967542,1,1,1,2,False,False,False,True,0,5,1,12,3,3,0,2,1,1,4,1
100.0,100.0,1,1,1,4,98.53249475890985,1,0,0,1,False,False,False,True,0,5,2,17,3,1,1,1,1,0,4,1
100.0,100.0,1,1,1,4,98.86685552407933,1,1,1,0,False,False,False,True,0,3,2,0,3,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,98.4375,1,1,0,3,False,False,False,True,0,5,1,0,3,0,1,1,1,0,4,1
100.0,100.0,1,1,1,4,97.65807962529274,1,0,0,2,False,False,False,True,0,2,1,0,1,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,92.42262540021345,1,1,0,3,False,False,False,False,0,3,4,0,1,1,0,1,1,1,4,1
100.0,100.0,1,1,1,4,99.57894736842105,1,1,0,0,False,False,False,True,0,3,2,17,1,0,0,2,1,0,4,1
100.0,100.0,1,1,1,4,98.59154929577464,1,1,0,1,False,False,False,True,0,3,1,0,4,0,1,1,1,0,4,1
100.0,100.0,1,1,1,4,86.72413793103448,1,1,0,0,False,False,False,True,0,3,1,0,1,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,92.73255813953489,1,1,0,0,False,False,False,True,0,4,2,6,2,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,97.7815699658703,1,1,1,0,False,True,False,False,0,3,0,0,1,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,92.70482603815937,1,1,1,5,False,False,True,False,0,7,1,0,4,2,0,1,1,0,4,1
100.0,100.0,1,1,1,4,96.80232558139535,1,1,0,0,False,False,False,True,1,3,1,1,1,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,91.1587982832618,0,0,0,0,False,False,False,True,0,5,1,0,3,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,99.28172386272945,1,1,0,0,False,False,False,True,0,6,1,0,4,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,95.32374100719424,0,0,1,0,False,False,False,True,0,3,1,0,3,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,95.97505668934241,1,1,0,1,False,False,True,False,0,7,4,0,3,2,0,2,1,0,4,1
100.0,100.0,1,1,1,4,96.19113573407202,1,1,1,2,False,False,True,False,0,5,1,0,4,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,97.2640218878249,1,1,0,1,False,False,False,True,0,3,1,7,2,1,1,1,1,0,4,1
100.0,100.0,1,1,1,4,93.76479873717443,1,1,1,1,False,False,False,True,0,5,4,0,3,0,1,1,1,0,4,1
100.0,100.0,1,1,1,4,98.33887043189368,1,3,0,2,False,False,False,True,1,5,3,0,3,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,98.46390168970814,0,1,1,1,False,False,False,True,0,4,2,0,3,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,98.8425925925926,1,0,0,0,False,False,False,True,0,3,1,0,1,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,97.24264705882354,1,1,0,0,False,False,False,True,0,4,3,0,2,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,98.50352112676056,1,1,0,0,False,False,False,True,0,4,1,0,2,0,0,1,1,0,4,1
99.86648865153538,99.86648865153538,1,1,1,4,98.26435246995995,1,1,0,0,False,False,False,True,0,3,1,0,1,1,1,1,1,0,4,1
100.0,100.0,1,1,1,4,99.40119760479043,0,1,0,0,False,False,False,True,0,4,1,0,3,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,98.72611464968153,1,1,0,0,False,False,False,True,0,2,1,0,0,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,97.60900140646976,1,1,0,0,False,False,False,True,0,3,1,0,2,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,99.09399773499433,1,1,0,0,False,False,False,True,0,4,1,0,1,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,98.07692307692308,1,1,0,0,False,False,False,True,0,2,1,0,2,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,97.8395061728395,1,1,0,0,False,False,False,True,0,2,1,0,1,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,99.19517102615694,1,1,0,0,False,False,False,True,0,4,3,0,1,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,95.51760939167556,1,1,1,0,False,False,False,True,0,5,2,0,1,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,98.8857938718663,1,1,0,0,False,False,False,True,0,3,1,0,1,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,97.05603038936373,1,1,0,0,False,False,False,True,0,3,2,0,2,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,98.63429438543247,1,1,0,0,False,False,False,True,0,2,1,0,2,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,97.13679745493107,1,0,0,0,False,False,False,True,0,2,1,0,1,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,94.48356807511738,1,1,1,0,False,False,False,True,0,3,2,0,1,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,97.73755656108597,1,1,0,0,False,False,False,True,0,5,3,0,2,1,0,2,1,0,4,1
100.0,100.0,1,1,1,4,97.66917293233082,1,1,0,0,False,False,False,True,0,7,1,0,3,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,97.6709241172051,1,1,0,0,False,False,False,True,0,4,0,0,5,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,87.70581778265642,1,4,0,2,False,False,True,False,0,4,3,0,2,1,0,2,1,0,4,1
100.0,100.0,1,1,1,4,97.76931447225245,1,1,1,0,False,False,False,True,0,4,1,9,2,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,90.73569482288829,1,1,1,0,False,False,False,True,0,2,1,0,2,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,93.3094384707288,1,1,1,1,False,False,False,True,0,4,1,0,3,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,94.46022727272727,1,1,0,0,False,False,False,True,0,2,1,0,1,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,98.76644736842105,1,1,0,0,False,False,False,True,0,6,1,0,3,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,99.39516129032258,1,1,0,0,False,False,False,True,0,2,1,0,1,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,94.07665505226481,1,1,0,0,False,False,False,True,0,2,1,0,1,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,95.6687898089172,1,1,0,1,False,False,False,False,1,3,1,0,3,2,0,1,1,0,4,1
100.0,100.0,1,1,1,4,99.20529801324503,1,1,0,0,False,False,False,True,0,4,1,1,3,0,0,1,1,1,4,1
100.0,100.0,1,1,1,4,90.83769633507853,1,1,0,0,False,False,False,True,0,2,0,0,1,0,0,1,1,1,4,1
100.0,100.0,1,1,1,4,89.10569105691057,1,1,0,0,False,False,False,True,0,3,1,2,1,0,0,1,1,1,4,1
100.0,100.0,1,1,1,4,93.95833333333333,1,1,0,1,False,False,False,True,0,2,2,0,1,0,0,1,1,1,4,1
100.0,100.0,1,1,1,4,95.12918254976705,1,1,0,2,False,False,False,True,0,10,3,0,4,3,0,1,1,1,4,1
100.0,100.0,1,1,1,4,96.71484888304862,1,1,0,0,False,False,False,True,0,4,1,0,2,0,0,1,1,1,4,1
100.0,100.0,1,1,1,4,89.07766990291262,1,1,0,0,False,False,False,True,0,3,1,5,1,0,0,1,1,1,4,1
100.0,100.0,1,1,1,4,89.48247078464107,1,1,0,0,False,False,False,True,0,2,2,2,1,0,0,1,1,1,4,1
100.0,100.0,1,1,1,4,91.84615384615384,1,1,0,0,False,False,False,True,0,3,3,1,2,2,0,1,1,1,4,1
100.0,100.0,1,1,1,4,92.76859504132231,1,2,0,0,False,False,False,True,0,2,3,0,2,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,95.2443857331572,1,1,0,0,False,False,False,True,0,4,1,0,1,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,98.0295566502463,1,1,0,0,False,False,False,True,0,5,1,0,2,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,95.5421686746988,1,4,0,1,False,False,False,True,0,4,5,0,3,2,0,1,1,0,4,1
100.0,100.0,1,1,1,4,97.2885032537961,1,2,0,8,False,False,False,True,0,4,2,0,2,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,94.5631067961165,1,1,0,0,False,False,False,True,0,2,1,0,2,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,90.0709219858156,1,1,0,0,False,False,False,True,0,4,1,8,1,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,97.34042553191489,1,2,0,1,False,False,False,True,0,7,2,0,3,1,0,3,1,0,4,1
100.0,100.0,1,1,1,4,95.91121495327103,1,2,0,0,False,False,False,True,0,6,1,0,4,0,1,1,1,0,4,1
100.0,100.0,1,1,1,4,90.19607843137254,1,1,0,4,False,False,False,True,0,4,1,0,1,0,0,1,1,1,4,1
100.0,100.0,1,1,1,4,74.31506849315068,1,1,0,0,False,False,False,True,0,5,1,0,1,0,0,1,1,1,4,1
100.0,100.0,1,1,1,4,91.92634560906515,1,1,0,0,False,False,False,True,0,4,1,0,2,0,0,1,1,1,4,1
100.0,100.0,1,1,1,4,93.49397590361446,1,1,0,0,False,False,False,True,0,4,1,0,1,0,0,1,1,1,4,1
100.0,100.0,1,1,1,4,96.02356406480118,1,1,0,0,False,False,False,True,0,5,1,0,2,0,0,1,1,1,4,1
100.0,100.0,1,1,1,4,97.73195876288659,1,1,0,0,False,False,False,True,0,3,1,0,1,0,0,1,1,1,4,1
100.0,100.0,1,1,1,4,94.10555174777245,1,3,0,0,False,False,False,True,0,8,3,0,4,2,0,1,1,1,4,1
100.0,100.0,1,1,1,4,78.93258426966293,1,1,0,0,False,False,False,True,0,6,1,0,4,0,0,1,1,1,4,1
100.0,100.0,1,1,1,4,82.65895953757226,1,5,0,2,False,False,False,True,0,2,1,1,2,1,0,1,1,1,4,1
100.0,100.0,1,1,1,4,91.58415841584159,1,3,1,0,False,False,False,True,0,2,1,0,1,1,0,1,1,1,4,1
100.0,100.0,1,1,1,4,97.08171206225681,1,2,0,0,False,False,False,True,0,1,0,0,1,0,0,1,1,1,4,1
100.0,100.0,1,1,1,4,98.20359281437126,1,2,0,0,False,False,False,True,0,5,1,0,3,1,0,1,1,1,4,1
100.0,100.0,1,1,1,4,83.07392996108949,1,2,0,0,False,False,False,True,0,2,1,0,1,0,0,1,1,1,4,1
100.0,100.0,1,1,1,4,96.51474530831099,1,2,0,0,False,False,False,True,0,2,1,0,1,0,0,1,1,1,4,1
100.0,100.0,1,1,1,4,72.53433208489389,1,2,0,0,False,False,False,True,0,5,2,0,2,0,0,1,1,1,4,1
100.0,100.0,1,1,1,4,97.33727810650888,1,4,0,2,False,False,False,True,0,2,1,0,1,0,1,1,1,1,4,1
100.0,100.0,1,1,1,4,81.66089965397924,1,3,0,4,False,False,False,True,0,8,2,0,6,3,1,1,1,1,4,1
100.0,100.0,1,0,1,4,96.95767195767196,1,1,0,0,False,False,False,True,0,5,3,0,3,0,0,1,1,1,4,1
100.0,100.0,1,1,1,4,96.20535714285714,1,2,0,0,False,False,False,True,0,2,1,0,2,0,0,1,1,1,4,1
100.0,100.0,1,1,1,4,96.01040763226366,1,1,0,0,False,False,False,True,0,4,1,8,2,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,90.29126213592232,1,1,0,0,False,False,False,True,0,2,0,0,3,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,96.684350132626,1,1,0,0,False,False,False,True,0,3,1,7,3,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,71.19838872104734,1,1,0,0,False,False,False,True,0,5,1,0,2,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,91.22541603630862,1,1,0,0,False,False,False,True,0,5,1,0,2,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,83.44132469402447,1,1,0,0,False,False,False,True,0,8,1,7,3,2,0,1,1,0,4,1
100.0,100.0,1,1,1,4,95.52941176470588,1,1,1,0,False,False,False,True,0,5,1,0,3,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,93.97344228804903,1,1,0,0,False,False,False,True,0,6,2,0,3,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,94.16243654822335,1,1,0,1,False,False,False,True,0,4,2,0,4,2,0,1,1,0,4,1
100.0,100.0,1,1,1,4,94.99165275459099,1,1,1,0,False,False,False,True,0,1,1,0,2,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,96.41833810888252,1,1,0,0,False,False,False,True,0,3,1,0,3,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,94.20935412026726,1,1,0,0,False,False,False,True,0,4,1,9,2,1,1,1,1,0,4,1
100.0,100.0,1,1,1,4,94.54277286135694,0,1,0,0,False,False,False,True,0,2,1,0,1,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,92.99847792998477,0,1,1,0,False,False,False,True,0,1,1,0,1,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,78.98423817863397,0,1,0,0,False,False,False,True,0,6,2,0,4,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,95.77338129496403,1,1,0,3,False,False,False,True,0,7,2,0,1,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,97.54977029096477,1,2,0,0,False,False,False,True,0,5,1,0,2,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,94.78021978021978,1,1,0,0,False,False,False,True,0,5,3,0,2,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,93.24324324324324,0,1,0,0,False,False,False,True,0,2,1,0,1,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,75.07418397626112,0,1,0,0,False,False,False,True,0,2,1,0,2,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,64.0,0,1,0,0,False,False,False,True,0,3,1,0,3,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,93.84615384615384,0,1,0,0,False,False,False,True,0,3,1,0,2,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,90.85619285120532,1,1,0,1,False,False,False,True,0,7,10,10,2,1,0,1,1,1,4,1
100.0,100.0,1,1,1,4,77.71428571428572,1,4,0,0,False,False,False,True,0,5,1,11,2,0,0,1,1,1,4,1
100.0,100.0,1,1,1,4,76.59574468085106,1,1,0,1,False,False,False,True,0,5,2,11,3,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,91.39414802065404,1,1,0,0,False,False,False,True,0,4,1,11,2,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,90.25487256371814,1,1,0,0,False,False,False,True,0,5,1,7,2,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,92.49658935879945,1,1,0,0,False,False,False,True,0,4,1,2,2,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,92.31805929919138,1,1,0,0,False,False,False,True,0,3,1,0,2,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,90.67164179104478,1,1,0,0,False,False,False,True,0,4,1,6,3,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,90.73569482288829,1,1,0,1,False,False,False,True,0,4,1,0,1,0,1,1,1,0,4,1
100.0,100.0,1,1,1,4,90.03623188405797,1,1,0,0,False,False,False,True,0,3,1,9,2,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,88.68666994589277,1,1,0,6,False,False,False,True,0,9,3,13,4,3,0,1,1,1,4,1
100.0,100.0,1,1,1,4,89.32330827067669,1,1,0,1,False,False,False,True,0,2,1,4,3,1,0,1,1,1,4,1
100.0,100.0,1,1,1,4,72.70992366412214,1,1,0,0,False,False,False,True,0,4,1,4,2,0,0,1,1,1,4,1
100.0,100.0,1,1,1,4,82.0,1,1,0,0,False,False,False,True,0,6,1,12,4,0,0,1,1,1,4,1
100.0,100.0,1,1,1,4,87.9482657260435,1,1,0,1,False,False,False,True,0,7,2,16,3,1,0,1,1,1,4,1
100.0,100.0,1,1,1,4,93.81107491856677,1,1,0,0,False,False,False,True,0,1,4,0,4,0,1,1,1,0,4,1
100.0,100.0,1,1,1,4,94.56521739130434,1,1,0,1,False,False,False,True,0,1,1,0,3,1,1,1,1,1,4,1
100.0,100.0,1,1,1,4,92.52525252525253,1,1,0,1,False,False,False,True,0,1,4,0,3,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,94.6236559139785,1,1,0,1,False,False,False,True,0,1,4,0,2,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,95.39748953974896,1,1,0,1,False,False,False,True,0,1,7,0,3,1,1,2,1,0,4,1
100.0,100.0,1,1,1,4,95.09433962264151,1,1,1,2,False,False,False,True,0,1,6,0,4,1,1,1,1,0,4,1
100.0,100.0,1,1,1,4,80.8955223880597,1,4,0,1,False,False,False,True,0,1,1,8,2,0,1,1,1,1,4,1
100.0,100.0,1,1,1,4,78.9103690685413,1,1,0,0,False,False,False,True,0,1,1,0,2,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,80.93023255813954,1,1,0,1,False,False,False,True,0,3,1,0,1,0,1,1,1,0,4,1
100.0,100.0,1,1,1,4,81.11888111888112,1,1,0,0,False,False,False,True,0,3,5,2,2,0,1,1,1,0,4,1
100.0,100.0,1,1,1,4,83.85167464114832,1,1,1,0,False,False,False,True,0,1,5,1,2,1,0,2,1,0,4,1
100.0,100.0,1,1,1,4,78.49462365591398,1,1,0,2,False,False,False,True,0,1,2,1,3,2,0,1,1,0,4,1
100.0,100.0,1,1,1,4,95.66348655680832,1,1,0,2,False,False,False,True,0,10,4,0,7,1,0,1,1,0,4,1
100.0,100.0,1,1,0,4,80.76923076923077,1,1,1,0,False,False,False,True,0,4,1,0,2,0,1,1,1,0,4,1
100.0,100.0,1,1,1,4,74.69635627530364,0,1,0,0,False,False,False,True,0,4,1,0,1,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,79.84496124031008,1,1,0,0,False,False,False,True,0,4,3,0,1,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,76.83397683397683,0,1,0,1,False,False,False,True,0,4,2,0,1,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,87.10762331838565,1,1,1,2,False,False,False,True,0,6,2,0,3,1,1,2,1,0,4,1
100.0,100.0,1,1,1,4,91.01978691019787,1,1,0,0,False,False,False,True,0,3,3,0,3,0,0,1,1,1,4,1
100.0,100.0,1,1,1,4,95.51282051282051,1,1,1,0,False,False,False,True,0,4,6,0,3,0,1,1,1,1,4,1
100.0,100.0,1,1,1,4,92.19330855018588,1,2,1,0,False,False,False,True,0,6,1,0,3,1,1,1,1,1,4,1
100.0,100.0,1,1,1,4,94.76861167002012,1,1,0,2,False,False,False,True,0,4,5,0,4,0,1,1,1,1,4,1
100.0,100.0,1,1,1,4,90.2127659574468,1,1,1,0,False,False,False,True,0,2,0,0,3,2,1,1,1,1,4,1
100.0,100.0,1,1,1,4,93.48044132397192,1,3,0,0,False,False,False,True,0,4,4,0,4,0,1,1,1,1,4,1
100.0,100.0,1,1,1,4,93.0045871559633,1,4,1,1,False,False,False,True,0,1,3,0,2,0,1,1,1,1,4,1
100.0,100.0,1,1,1,4,86.58088235294117,1,1,0,1,False,False,False,True,0,3,4,0,2,0,1,1,1,1,4,1
100.0,100.0,1,1,1,4,95.53398058252426,1,1,0,0,False,False,False,True,0,4,10,0,4,2,1,1,1,1,4,1
100.0,100.0,1,1,1,4,93.91575663026521,1,1,1,0,False,False,False,True,0,4,5,0,1,0,0,1,1,1,4,1
100.0,100.0,1,1,1,4,96.22437971952534,1,1,0,0,False,False,False,True,0,4,6,0,2,0,1,1,1,1,4,1
100.0,100.0,1,1,1,4,93.21766561514195,1,1,0,0,False,False,False,True,0,4,4,0,2,1,0,1,1,1,4,1
100.0,100.0,1,1,1,4,91.09540636042402,1,1,1,5,False,False,False,True,0,6,11,0,5,5,1,2,1,1,4,1
100.0,100.0,1,1,1,4,90.05736137667304,1,1,1,1,False,False,False,True,0,8,2,0,4,0,0,1,1,1,4,1
100.0,100.0,1,1,1,4,92.22333000997008,1,1,0,1,False,False,False,True,0,5,2,0,3,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,88.98876404494382,1,1,0,0,False,False,False,True,0,4,1,0,3,2,0,1,1,1,4,1
100.0,100.0,1,1,1,4,87.76065276518585,1,1,1,0,False,False,False,True,0,4,2,0,5,0,0,1,1,1,4,1
100.0,100.0,1,1,1,4,92.41645244215938,1,1,1,0,False,False,False,True,0,5,0,0,3,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,88.34808259587021,1,1,1,1,False,False,False,True,0,4,2,0,4,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,81.66915052160954,1,1,0,0,False,False,False,True,0,4,3,0,4,1,0,1,1,1,4,1
100.0,100.0,1,1,1,4,91.52542372881356,1,1,0,0,False,False,False,True,0,2,1,0,1,0,0,1,1,1,4,1
100.0,100.0,1,1,1,4,92.10910862152947,1,1,0,2,False,False,False,True,0,8,6,9,4,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,97.87234042553192,1,1,0,0,False,False,False,True,0,4,1,1,1,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,97.26027397260275,1,1,1,0,False,False,False,True,0,4,2,0,4,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,94.02654867256638,1,1,1,0,False,False,False,True,0,3,2,2,2,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,98.39255499153977,1,1,1,0,False,False,False,True,0,5,1,0,2,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,97.30021598272138,1,1,1,1,False,False,False,True,0,6,3,4,2,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,93.33849728892332,1,1,1,2,False,False,False,True,0,6,4,6,3,2,1,2,1,0,4,1
100.0,100.0,1,1,1,4,96.7082860385925,1,1,0,3,False,False,False,True,0,6,2,3,2,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,87.12737127371274,1,1,1,0,False,False,False,True,0,5,4,0,1,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,93.10071371927042,1,1,0,2,False,False,False,True,0,6,2,0,3,2,0,1,1,0,4,1
100.0,100.0,1,1,1,4,95.38461538461539,1,1,0,0,False,False,False,True,0,5,2,4,2,0,0,1,0,0,4,1
100.0,100.0,1,1,1,4,96.17486338797814,1,1,1,0,False,False,False,True,0,3,1,3,2,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,83.3457249070632,1,1,1,0,False,False,False,True,0,9,3,2,3,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,91.94630872483222,1,2,1,0,False,False,False,True,0,1,1,0,0,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,95.26558891454965,1,1,0,0,False,False,False,True,0,7,1,0,2,2,0,1,1,0,4,1
100.0,100.0,1,1,1,4,90.16715830875123,1,1,0,0,False,False,False,True,0,4,3,0,2,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,89.66074313408724,1,1,0,0,False,False,False,True,0,3,1,0,2,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,93.17365269461078,1,2,0,1,False,False,False,True,0,6,2,0,3,2,0,1,1,0,4,1
100.0,100.0,1,1,1,4,90.96045197740114,1,1,1,0,False,False,False,True,0,2,0,4,0,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,91.15044247787611,1,2,0,0,False,False,False,True,0,6,2,0,3,2,0,1,1,0,4,1
100.0,100.0,1,1,1,4,88.37209302325581,1,1,0,1,False,False,False,True,0,4,1,0,1,0,1,1,1,0,4,1
100.0,100.0,1,1,1,4,79.32773109243698,1,1,0,0,False,False,False,True,0,4,3,0,2,0,0,1,0,0,4,1
100.0,100.0,1,1,1,4,95.23355576739752,1,1,0,0,False,False,False,True,0,5,1,0,3,1,0,1,0,0,4,1
100.0,100.0,1,1,1,4,75.08833922261485,1,1,0,0,False,False,False,True,0,5,4,0,5,1,1,1,1,0,4,1
100.0,100.0,1,1,1,4,91.1144578313253,1,1,0,2,False,False,False,True,0,3,4,0,2,0,0,1,1,1,4,1
100.0,100.0,1,1,1,4,88.72987477638641,1,1,0,1,False,False,False,True,0,3,1,0,1,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,91.15755627009646,1,1,0,0,False,False,False,True,0,3,3,0,2,0,1,1,1,1,4,1
100.0,100.0,1,1,1,4,95.30386740331491,1,2,0,0,False,False,False,True,0,5,6,0,5,0,1,1,1,1,4,1
100.0,100.0,1,1,1,4,93.09366130558183,1,1,0,0,False,False,False,True,0,5,1,0,4,1,0,1,0,1,4,1
100.0,100.0,1,0,1,4,98.1698017285206,1,1,1,2,False,False,False,True,0,10,2,0,6,3,0,2,1,0,4,1
100.0,100.0,1,1,1,4,96.83794466403162,1,2,1,0,False,False,False,True,0,5,1,0,2,1,0,1,1,0,4,1
100.0,100.0,1,0,1,4,95.24969549330085,1,1,1,0,False,False,False,True,0,4,2,0,2,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,95.68151147098516,1,1,0,0,False,False,False,True,0,10,3,0,4,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,95.23178807947019,1,1,0,0,False,False,False,True,0,4,1,0,2,0,0,1,0,1,4,1
100.0,100.0,1,1,1,4,88.81748071979435,1,3,0,0,False,False,False,True,0,3,2,0,2,1,0,1,0,0,4,1
100.0,100.0,1,1,1,4,94.24778761061947,1,2,0,0,False,False,False,True,0,4,5,0,3,0,0,1,0,0,4,1
100.0,100.0,1,1,1,4,97.3630831643002,1,1,0,0,False,False,False,True,0,3,1,0,3,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,90.12345679012346,1,1,0,0,False,False,False,True,0,3,6,0,1,0,0,1,0,0,4,1
100.0,100.0,1,1,1,4,93.86422976501305,1,1,0,0,False,False,False,True,0,4,1,0,2,0,1,1,0,1,4,1
100.0,100.0,1,1,1,4,96.30297565374211,1,2,1,1,False,False,False,True,0,3,6,0,2,2,1,1,0,0,4,1
