IDDESA,NAMA_KAB,NAMA_KEC,NAMA_DESA,R105,Latitude,R307B_LAT2,Longitude,tps,tps3r,bank_sampah,pemilahan_sampah,skor_pengelolaan_sampah,pencemaran_air,pencemaran_tanah,pencemaran_udara,total_pencemaran,skor_kualitas_lingkungan,banjir,kebakaran_hutan,kekeringan,longsor,total_bencana,tingkat_kerawanan,skor_ketahanan_bencana,peringatan_dini,rambu_evakuasi,destana,skor_mitigasi_bencana,penanaman_pohon,daur_ulang_masyarakat,pupuk_organik,komunitas_lingkungan,skor_pelestarian,skor_lingkungan_total,kategori_lingkungan,cluster,label
3524030003,LAMONGAN,NGIMBANG,GEBANGANGKRIK,2,-7.3340111,2,112.1666475,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,100,0,100,70.0,100,0,0,0,30.0,60.0,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3524030004,LAMONGAN,NGIMBANG,JEJEL,2,-7.3372791,2,112.1749672,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,100,0,100,70.0,100,0,0,0,30.0,60.0,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3524030005,LAMONGAN,NGIMBANG,MENDOGO,2,-7.3474933,2,112.1852198,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,100,0,100,70.0,100,0,0,50,42.5,61.875,Sedang,1,Lingkungan Terbaik
3524030006,LAMONGAN,NGIMBANG,DURIKEDUNGJERO,2,-7.341061,2,112.2019841,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,100,0,0,40.0,100,0,0,50,42.5,57.375,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3524030007,LAMONGAN,NGIMBANG,LAMONGREJO,1,-7.3343183,2,112.2231283,0,0,0,0,0.0,0,0,1,1,66.66,0,0,0,0,0,0,100,100,0,100,70.0,100,0,100,50,62.5,58.207,Sedang,2,Lingkungan Rentan Pencemaran
3524030008,LAMONGAN,NGIMBANG,LAWAK,2,-7.324162609,2,112.1935332,0,0,0,0,0.0,0,0,1,1,66.66,0,0,0,0,0,0,100,100,0,0,40.0,100,0,100,50,62.5,53.707,Sedang,2,Lingkungan Rentan Pencemaran
3524030009,LAMONGAN,NGIMBANG,PURWOKERTO,2,-7.3197383,2,112.1787233,0,0,0,0,0.0,0,0,1,1,66.66,0,0,0,0,0,0,100,100,0,0,40.0,100,0,100,0,50.0,51.832,Sedang,2,Lingkungan Rentan Pencemaran
3524030010,LAMONGAN,NGIMBANG,NGASEMLEMAHBANG,2,-7.3205452,2,112.1605451,100,0,100,0,45.0,0,0,0,0,100.0,0,0,0,0,0,0,100,100,0,100,70.0,100,0,100,0,50.0,74.25,Baik,1,Lingkungan Terbaik
3524030011,LAMONGAN,NGIMBANG,CERME,2,-7.2950425,2,112.160409,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,100,0,100,70.0,100,0,100,50,62.5,64.875,Sedang,1,Lingkungan Terbaik
3524030012,LAMONGAN,NGIMBANG,SLAHARWOTAN,2,-7.2857412,2,112.1752626,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,100,0,0,40.0,100,100,100,100,100.0,66.0,Baik,1,Lingkungan Terbaik
3524030013,LAMONGAN,NGIMBANG,KAKATPENJALIN,2,-7.287077,2,112.1855842,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,100,100,100,100.0,0,0,100,50,32.5,64.875,Sedang,1,Lingkungan Terbaik
3524030014,LAMONGAN,NGIMBANG,DRUJUGURIT,2,-7.2879867,2,112.1951531,50,50,0,0,25.0,0,0,0,0,100.0,0,0,0,0,0,0,100,100,100,0,70.0,100,0,100,100,75.0,73.0,Baik,1,Lingkungan Terbaik
3524030015,LAMONGAN,NGIMBANG,MUNUNGREJO,2,-7.30453312,2,112.2059241,0,0,0,0,0.0,0,0,1,1,66.66,0,0,0,0,0,0,100,100,0,100,70.0,50,0,50,50,37.5,54.457,Sedang,2,Lingkungan Rentan Pencemaran
3524030016,LAMONGAN,NGIMBANG,NGIMBANG,2,-7.2828349,2,112.2103187,0,0,100,0,25.0,0,0,0,0,100.0,0,0,0,0,0,0,100,100,0,0,40.0,100,0,100,0,50.0,64.75,Sedang,1,Lingkungan Terbaik
3524030017,LAMONGAN,NGIMBANG,SENDANGREJO,1,-7.2876917,2,112.216257,100,0,100,0,45.0,0,0,0,0,100.0,0,0,0,0,0,0,100,100,0,0,40.0,100,0,100,100,75.0,73.5,Baik,1,Lingkungan Terbaik
3524030018,LAMONGAN,NGIMBANG,GIRIK,2,-7.2615652,2,112.2062395,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,100,0,0,40.0,100,0,100,0,50.0,58.5,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3524030019,LAMONGAN,NGIMBANG,TLEMANG,2,-7.2573842,2,112.1898156,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,1,1,25,75,100,100,0,70.0,100,0,100,100,75.0,60.5,Sedang,0,Lingkungan Sedang
3524040001,LAMONGAN,SAMBENG,WATESWINANGUN,2,-7.3410238,2,112.2438809,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,50,0,0,50,27.5,49.125,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3524040002,LAMONGAN,SAMBENG,GARUNG,2,-7.339263,2,112.2671434,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,0,0,50,42.5,51.375,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3524040003,LAMONGAN,SAMBENG,JATIPANDAK,2,-7.3402708,2,112.2845937,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,50,12.5,46.875,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3524040004,LAMONGAN,SAMBENG,PAMOTAN,2,-7.3425938,2,112.3053981,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,0,0,50,42.5,51.375,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3524040005,LAMONGAN,SAMBENG,SELOREJO,2,-7.3345733,2,112.3309915,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,50,0,0,50,27.5,49.125,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3524040006,LAMONGAN,SAMBENG,KRETERANGGON,2,-7.328974,2,112.33955,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,50,0,0,50,27.5,49.125,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3524040007,LAMONGAN,SAMBENG,BARUREJO,2,-7.3198945,2,112.3168001,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,45.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3524040008,LAMONGAN,SAMBENG,CANDISARI,2,-7.3128089,2,112.2861118,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,45.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3524040009,LAMONGAN,SAMBENG,KEDUNGWANGI,2,-7.3134866,2,112.268911,100,0,0,0,20.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,50.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3524040010,LAMONGAN,SAMBENG,TENGGIRING,2,-7.318131,2,112.2515773,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,50,12.5,46.875,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3524040011,LAMONGAN,SAMBENG,SEMAMPIREJO,2,-7.3231377,2,112.2295712,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,45.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3524040012,LAMONGAN,SAMBENG,SIDOKUMPUL,2,-7.3115614,2,112.2219028,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,45.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3524040013,LAMONGAN,SAMBENG,PASARLEGI,1,-7.2865883,2,112.2245572,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,0,100,0,50.0,52.5,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3524040014,LAMONGAN,SAMBENG,SUMBERSARI,2,-7.2901912,2,112.2357156,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,100,0,0,25.0,48.75,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3524040015,LAMONGAN,SAMBENG,PATAAN,2,-7.2885251,2,112.2580324,0,100,0,0,30.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,100,0,0,25.0,56.25,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3524040016,LAMONGAN,SAMBENG,ARDIREJO,1,-7.2951832,2,112.2676562,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,45.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3524040017,LAMONGAN,SAMBENG,NOGOJATISARI,2,-7.2987425,2,112.2884048,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,45.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3524040018,LAMONGAN,SAMBENG,GEMPOLMANIS,2,-7.2888737,2,112.3190218,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,45.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3524040019,LAMONGAN,SAMBENG,KEDUNGBANJAR,2,-7.2511636,2,112.3022565,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,45.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3524040020,LAMONGAN,SAMBENG,WUDI,2,-7.2307948,2,112.291173,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,45.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3524040021,LAMONGAN,SAMBENG,WONOREJO,2,-7.2396638,2,112.2822834,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,45.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3524040022,LAMONGAN,SAMBENG,SEKIDANG,2,-7.2915334,2,112.2373075,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,45.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3524050001,LAMONGAN,MANTUP,SUMBERDADI,1,-7.3245182,2,112.3544005,0,0,100,0,25.0,0,0,0,0,100.0,0,0,0,0,0,0,100,100,0,0,40.0,0,0,100,100,45.0,64.0,Sedang,1,Lingkungan Terbaik
3524050002,LAMONGAN,MANTUP,KEDUKBEMBEM,2,-7.311713,2,112.3374102,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,100,0,0,40.0,0,0,0,100,25.0,54.75,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3524050003,LAMONGAN,MANTUP,KEDUNGSOKO,2,-7.3060887,2,112.3602819,100,0,0,0,20.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,100,25.0,53.75,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3524050004,LAMONGAN,MANTUP,SIDOMULYO,1,-7.3140917,2,112.3838637,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,45.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3524050005,LAMONGAN,MANTUP,SUKOSARI,2,-7.2907582,2,112.3762142,0,0,0,0,0.0,1,0,0,1,66.67,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,38.334,Buruk,2,Lingkungan Rentan Pencemaran
3524050006,LAMONGAN,MANTUP,MOJOSARI,2,-7.2977118,2,112.3913076,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,50,0,0,0,15.0,47.25,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3524050007,LAMONGAN,MANTUP,RUMPUK,2,-7.3047788,2,112.3974964,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,45.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3524050008,LAMONGAN,MANTUP,PLABUHANREJO,2,-7.2839818,2,112.4129414,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,45.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3524050009,LAMONGAN,MANTUP,SUMBERKEREP,2,-7.2693645,2,112.399301,100,0,0,0,20.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,50.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3524050010,LAMONGAN,MANTUP,SUMBERAGUNG,2,-7.2754624,2,112.3834404,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,45.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3524050011,LAMONGAN,MANTUP,MANTUP,1,-7.271787,2,112.3581475,100,0,0,0,20.0,0,0,0,0,100.0,0,0,0,0,0,0,100,100,0,0,40.0,100,0,100,100,75.0,67.25,Baik,1,Lingkungan Terbaik
3524050012,LAMONGAN,MANTUP,TUGU,1,-7.2642538,2,112.3598184,100,0,0,0,20.0,0,0,0,0,100.0,0,0,0,0,0,0,100,100,0,0,40.0,100,0,100,100,75.0,67.25,Baik,1,Lingkungan Terbaik
3524050013,LAMONGAN,MANTUP,SUMBERBENDO,1,-7.2481176,2,112.3391462,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,100,0,0,40.0,0,0,0,100,25.0,54.75,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3524050014,LAMONGAN,MANTUP,TUNGGUNJAGIR,2,-7.2273081,2,112.3274106,100,0,0,0,20.0,0,0,0,0,100.0,0,0,0,0,0,0,100,100,0,0,40.0,0,0,0,100,25.0,59.75,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3524050015,LAMONGAN,MANTUP,SUKOBENDU,1,-7.2145436,2,112.3144438,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,100,0,0,40.0,100,0,100,100,75.0,62.25,Sedang,1,Lingkungan Terbaik
3524060001,LAMONGAN,KEMBANGBAHU,MORONYAMPLUNG,2,-7.2554092,2,112.3572221,100,0,0,0,20.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,0,100,0,50.0,57.5,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3524060002,LAMONGAN,KEMBANGBAHU,DUMPIAGUNG,2,-7.2582411,2,112.3624044,100,0,0,0,20.0,0,0,0,0,100.0,0,0,0,0,0,0,100,100,0,0,40.0,100,0,100,50,62.5,65.375,Baik,1,Lingkungan Terbaik
3524060003,LAMONGAN,KEMBANGBAHU,KATEMAS,2,-7.2502119,2,112.3939419,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,0,0,50,42.5,51.375,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3524060004,LAMONGAN,KEMBANGBAHU,GINTUNGAN,2,-7.2527267,2,112.3963326,100,0,0,0,20.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,0,100,0,50.0,57.5,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3524060005,LAMONGAN,KEMBANGBAHU,PELANG,1,-7.2290918,2,112.3710996,100,0,100,25,51.25,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,0,100,50,62.5,67.1875,Baik,1,Lingkungan Terbaik
3524060006,LAMONGAN,KEMBANGBAHU,PUTER,2,-7.2149313,2,112.3729537,100,0,0,0,20.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,0,100,100,75.0,61.25,Sedang,1,Lingkungan Terbaik
3524060007,LAMONGAN,KEMBANGBAHU,MAOR,1,-7.2043012,2,112.3532962,100,0,0,0,20.0,0,0,0,0,100.0,0,0,0,0,0,0,100,100,0,0,40.0,0,0,100,0,20.0,59.0,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3524060008,LAMONGAN,KEMBANGBAHU,RANDUBENER,2,-7.200315,2,112.362134,100,0,0,0,20.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,0,0,0,30.0,54.5,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3524060009,LAMONGAN,KEMBANGBAHU,KALIWATES,1,-7.1914216,2,112.3509754,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,45.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3524060010,LAMONGAN,KEMBANGBAHU,TLOGOAGUNG,2,-7.1827629,2,112.3229418,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,45.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3524060011,LAMONGAN,KEMBANGBAHU,KEDUNGMEGARIH,1,-7.1755885,2,112.3289969,100,100,0,25,56.25,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,50,0,0,12.5,60.9375,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3524060012,LAMONGAN,KEMBANGBAHU,KEMBANGBAHU,1,-7.1834963,2,112.352169,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,0,0,0,30.0,49.5,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3524060013,LAMONGAN,KEMBANGBAHU,LOPANG,1,-7.1758818,2,112.3766902,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,45.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3524060014,LAMONGAN,KEMBANGBAHU,MANGKUJAJAR,1,-7.1710392,2,112.3602485,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,0,0,0,30.0,49.5,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3524060015,LAMONGAN,KEMBANGBAHU,KEDUNGASRI,2,-7.1606443,2,112.3549474,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,45.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3524060016,LAMONGAN,KEMBANGBAHU,DOYOMULYO,1,-7.1713019,2,112.3483413,100,0,0,0,20.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,50.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3524060017,LAMONGAN,KEMBANGBAHU,SIDOMUKTI,2,-7.1654352,2,112.3247227,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,45.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3524060018,LAMONGAN,KEMBANGBAHU,SUKOSONGO,2,-7.155442,2,112.328984,100,100,0,25,56.25,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,50,0,0,12.5,60.9375,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3524070001,LAMONGAN,SUGIO,KALITENGAH,2,-7.2309307,2,112.2520924,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,100,0,0,40.0,100,0,100,0,50.0,58.5,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3524070002,LAMONGAN,SUGIO,SIDOREJO,2,-7.1892114,2,112.2449184,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,100,0,0,40.0,100,0,0,0,30.0,55.5,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3524070003,LAMONGAN,SUGIO,GONDANG LOR,2,-7.1995781,2,112.2658478,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,100,0,0,40.0,0,0,0,0,0.0,51.0,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3524070004,LAMONGAN,SUGIO,DEKETAGUNG,1,-7.20179,2,112.2751669,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,100,0,0,40.0,100,0,0,0,30.0,55.5,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3524070005,LAMONGAN,SUGIO,DALIWANGUN,2,-7.2026374,2,112.2874297,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,100,0,0,40.0,0,0,100,0,20.0,54.0,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3524070006,LAMONGAN,SUGIO,LAWANGANAGUNG,2,-7.2053621,2,112.2987069,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,100,0,0,40.0,0,0,100,0,20.0,54.0,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3524070007,LAMONGAN,SUGIO,GERMAN,2,-7.1784236,2,112.304826,100,0,0,0,20.0,0,0,0,0,100.0,0,0,0,0,0,0,100,100,0,0,40.0,0,0,100,0,20.0,59.0,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3524070008,LAMONGAN,SUGIO,KALIPANG,2,-7.1744612,2,112.3005769,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,100,0,0,40.0,0,0,100,0,20.0,54.0,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3524070009,LAMONGAN,SUGIO,KARANGSAMBIGALIH,2,-7.176511,2,112.2729871,100,0,0,0,20.0,0,0,0,0,100.0,0,0,0,0,0,0,100,100,0,0,40.0,100,0,0,0,30.0,60.5,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3524070010,LAMONGAN,SUGIO,KEDUNGBANJAR,2,-7.1725426,2,112.2511451,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,100,0,0,40.0,0,50,0,0,12.5,52.875,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3524070011,LAMONGAN,SUGIO,BAKALREJO,2,-7.1723936,2,112.270825,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,100,0,0,40.0,0,0,0,0,0.0,51.0,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3524070012,LAMONGAN,SUGIO,SUPENUH,1,-7.1709299,2,112.281114,100,0,0,0,20.0,0,0,0,0,100.0,0,0,0,0,0,0,100,100,0,0,40.0,0,0,0,0,0.0,56.0,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3524070013,LAMONGAN,SUGIO,SUGIO,1,-7.1587662,2,112.2904385,100,100,0,25,56.25,0,0,0,0,100.0,0,0,0,0,0,0,100,100,0,0,40.0,0,100,100,0,45.0,71.8125,Baik,1,Lingkungan Terbaik
3524070014,LAMONGAN,SUGIO,SEKARBAGUS,2,-7.148165,2,112.3151354,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,100,0,0,40.0,0,0,100,0,20.0,54.0,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3524070015,LAMONGAN,SUGIO,JUBEL KIDUL,2,-7.1479321,2,112.3041708,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,0,100,0,50.0,52.5,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3524070016,LAMONGAN,SUGIO,JUBEL LOR,2,-7.1340406,2,112.3052795,100,0,0,0,20.0,0,0,0,0,100.0,0,0,0,0,0,0,100,100,0,0,40.0,0,0,100,0,20.0,59.0,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3524070017,LAMONGAN,SUGIO,LEBAKADI,1,-7.1576233,2,112.278625,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,100,0,0,40.0,0,0,50,0,10.0,52.5,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3524070018,LAMONGAN,SUGIO,PANGKATREJO,2,-7.1557057,2,112.2640981,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,100,0,20.0,48.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3524070019,LAMONGAN,SUGIO,BEDINGIN,2,-7.1513344,2,112.2468518,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,100,0,20.0,48.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3524070020,LAMONGAN,SUGIO,KEDUNGDADI,2,-7.1508031,2,112.2442039,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,100,0,0,40.0,0,0,100,0,20.0,54.0,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3524070021,LAMONGAN,SUGIO,SIDOBOGEM,2,-7.1493909,2,112.2374339,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,100,0,0,40.0,0,0,50,0,10.0,52.5,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3524080001,LAMONGAN,KEDUNGPRING,DRADAH BLUMBANG,2,-7.2243663,2,112.1803308,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,45.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3524080002,LAMONGAN,KEDUNGPRING,MLATI,2,-7.2044491,2,112.2028249,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,100,100,45.0,51.75,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3524080003,LAMONGAN,KEDUNGPRING,TENGGEREJO,2,-7.2080674,2,112.2228151,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,100,30.0,100,0,100,100,75.0,60.75,Sedang,1,Lingkungan Terbaik
3524080004,LAMONGAN,KEDUNGPRING,NGLEBUR,2,-7.1852098,2,112.2357314,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,100,30.0,0,0,100,100,45.0,56.25,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3524080005,LAMONGAN,KEDUNGPRING,MAJENANG,1,-7.1863134,2,112.2246218,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,100,30.0,0,0,100,100,45.0,56.25,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3524080006,LAMONGAN,KEDUNGPRING,MEKANDEREJO,1,-7.1866845,2,112.2084264,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,45.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
